request_id,app_id,point_x,point_y,entry_node,node_1,node_2,node_3,propagation_ms,processing_ms,latency_max_ms,slo_violation,total_ms,status
1255,APP-SYS,3.437138,7.324875,UAV-233,UAV-084,UAV-045,UAV-294,6878.526449,450.000000,2700.000000,YES,7328.526449,OK
1256,APP-SYS,4.869111,6.637973,UAV-233,UAV-084,UAV-045,UAV-197,6857.739280,450.000000,2700.000000,YES,7307.739280,OK
1257,APP-SYS,1.582070,7.380238,UAV-025,UAV-084,UAV-045,UAV-163,6722.374669,450.000000,2700.000000,YES,7172.374669,OK
1258,APP-SYS,2.208502,6.744071,UAV-025,UAV-084,UAV-045,UAV-197,6713.034102,450.000000,2700.000000,YES,7163.034102,OK
1259,APP-SYS,2.953660,7.934824,UAV-025,UAV-084,UAV-045,UAV-294,6736.934414,450.000000,2700.000000,YES,7186.934414,OK
1260,APP-SYS,0.005206,7.725337,UAV-013,UAV-084,UAV-045,UAV-197,4058.960504,450.000000,2700.000000,YES,4508.960504,OK
1261,APP-SYS,3.874346,7.473119,UAV-233,UAV-084,UAV-045,UAV-098,7091.499610,450.000000,2700.000000,YES,7541.499610,OK
1262,APP-SYS,4.846767,6.438828,UAV-031,UAV-084,UAV-045,UAV-197,6272.468984,450.000000,2700.000000,YES,6722.468984,OK
1263,APP-SYS,4.490429,6.680973,UAV-233,UAV-084,UAV-045,UAV-131,7099.312303,450.000000,2700.000000,YES,7549.312303,OK
1264,APP-SYS,3.662919,7.664248,UAV-233,UAV-084,UAV-045,UAV-197,7023.342239,450.000000,2700.000000,YES,7473.342239,OK
1265,APP-SYS,1.047601,7.162615,UAV-020,UAV-084,UAV-045,UAV-197,6786.940033,450.000000,2700.000000,YES,7236.940033,OK
1266,APP-SYS,2.352188,6.744314,UAV-025,UAV-084,UAV-045,UAV-163,6943.816781,450.000000,2700.000000,YES,7393.816781,OK
1267,APP-SYS,3.468257,6.773043,UAV-233,UAV-084,UAV-045,UAV-197,6728.983746,450.000000,2700.000000,YES,7178.983746,OK
1268,APP-SYS,4.555088,6.223249,UAV-031,UAV-084,UAV-045,UAV-163,6100.227672,450.000000,2700.000000,YES,6550.227672,OK
1269,APP-SYS,2.107815,6.611818,UAV-020,UAV-084,UAV-045,UAV-197,6892.141257,450.000000,2700.000000,YES,7342.141257,OK
1270,APP-SYS,1.849341,7.478226,UAV-025,UAV-084,UAV-045,UAV-294,6720.620757,450.000000,2700.000000,YES,7170.620757,OK
1271,APP-SYS,0.886578,7.615900,UAV-025,UAV-084,UAV-045,UAV-197,6645.111135,450.000000,2700.000000,YES,7095.111135,OK
1272,APP-SYS,2.511574,6.962571,UAV-025,UAV-084,UAV-045,UAV-098,6712.069055,450.000000,2700.000000,YES,7162.069055,OK
1273,APP-SYS,3.789464,6.545671,UAV-233,UAV-084,UAV-045,UAV-197,7127.214579,450.000000,2700.000000,YES,7577.214579,OK
1274,APP-SYS,1.223059,7.746747,UAV-025,UAV-084,UAV-045,UAV-131,6976.236718,450.000000,2700.000000,YES,7426.236718,OK
1275,APP-SYS,3.622235,7.053965,UAV-233,UAV-084,UAV-045,UAV-197,7113.907974,450.000000,2700.000000,YES,7563.907974,OK
1276,APP-SYS,2.646604,6.690996,UAV-233,UAV-084,UAV-045,UAV-197,7408.836289,450.000000,2700.000000,YES,7858.836289,OK
1277,APP-SYS,4.989328,6.697185,UAV-233,UAV-084,UAV-045,UAV-294,7024.756949,450.000000,2700.000000,YES,7474.756949,OK
1278,APP-SYS,3.159044,6.471253,UAV-031,UAV-084,UAV-045,UAV-197,6223.031117,450.000000,2700.000000,YES,6673.031117,OK
1279,APP-SYS,0.125328,7.883988,UAV-019,UAV-084,UAV-045,UAV-163,4455.235096,450.000000,2700.000000,YES,4905.235096,OK
1280,APP-SYS,0.882548,7.817403,UAV-025,UAV-084,UAV-045,UAV-197,6800.004081,450.000000,2700.000000,YES,7250.004081,OK
1281,APP-SYS,2.041628,7.262356,UAV-025,UAV-084,UAV-045,UAV-163,6593.167699,450.000000,2700.000000,YES,7043.167699,OK
1282,APP-SYS,4.032688,7.076593,UAV-233,UAV-084,UAV-045,UAV-197,7332.721907,450.000000,2700.000000,YES,7782.721907,OK
1283,APP-SYS,0.338052,7.217607,UAV-013,UAV-084,UAV-045,UAV-294,4445.171217,450.000000,2700.000000,YES,4895.171217,OK
1284,APP-SYS,2.842639,6.434416,UAV-031,UAV-084,UAV-045,UAV-324,6289.025519,450.000000,2700.000000,YES,6739.025519,OK
1285,APP-SYS,1.939569,6.110665,UAV-020,UAV-084,UAV-045,UAV-197,7015.547568,450.000000,2700.000000,YES,7465.547568,OK
1286,APP-SYS,0.543383,7.073092,UAV-020,UAV-084,UAV-045,UAV-197,6767.646408,450.000000,2700.000000,YES,7217.646408,OK
1287,APP-SYS,2.901603,6.042877,UAV-031,UAV-084,UAV-045,UAV-098,6240.759787,450.000000,2700.000000,YES,6690.759787,OK
1288,APP-SYS,2.753662,6.951599,UAV-233,UAV-084,UAV-045,UAV-197,7105.303758,450.000000,2700.000000,YES,7555.303758,OK
1289,APP-SYS,4.643743,7.413826,UAV-233,UAV-084,UAV-045,UAV-131,7482.908687,450.000000,2700.000000,YES,7932.908687,OK
1290,APP-SYS,0.135082,7.243831,UAV-013,UAV-084,UAV-045,UAV-197,4588.476569,450.000000,2700.000000,YES,5038.476569,OK
1291,APP-SYS,3.486361,6.535491,UAV-233,UAV-084,UAV-045,UAV-163,7587.632050,450.000000,2700.000000,YES,8037.632050,OK
1292,APP-SYS,0.143517,7.006441,UAV-013,UAV-084,UAV-045,UAV-197,4549.281047,450.000000,2700.000000,YES,4999.281047,OK
1293,APP-SYS,4.756553,6.643187,UAV-233,UAV-084,UAV-045,UAV-197,7670.995251,450.000000,2700.000000,YES,8120.995251,OK
1294,APP-SYS,3.607989,7.147744,UAV-233,UAV-084,UAV-045,UAV-294,7141.144766,450.000000,2700.000000,YES,7591.144766,OK
1295,APP-SYS,1.894312,7.349927,UAV-025,UAV-084,UAV-045,UAV-197,6856.443255,450.000000,2700.000000,YES,7306.443255,OK
1296,APP-SYS,0.679056,7.550331,UAV-025,UAV-084,UAV-045,UAV-324,7426.550348,450.000000,2700.000000,YES,7876.550348,OK
1297,APP-SYS,2.351851,7.785713,UAV-025,UAV-084,UAV-045,UAV-197,7497.693582,450.000000,2700.000000,YES,7947.693582,OK
1298,APP-SYS,1.791726,7.741679,UAV-025,UAV-084,UAV-045,UAV-163,7124.220476,450.000000,2700.000000,YES,7574.220476,OK
1299,APP-SYS,0.774721,7.913151,UAV-025,UAV-084,UAV-045,UAV-197,6877.552327,450.000000,2700.000000,YES,7327.552327,OK
1300,APP-SYS,3.088891,6.161755,UAV-031,UAV-084,UAV-045,UAV-324,6669.659331,450.000000,2700.000000,YES,7119.659331,OK
1301,APP-SYS,3.308471,7.729901,UAV-233,UAV-084,UAV-045,UAV-197,7140.795234,450.000000,2700.000000,YES,7590.795234,OK
1302,APP-SYS,0.479583,7.486134,UAV-013,UAV-084,UAV-045,UAV-098,4551.476970,450.000000,2700.000000,YES,5001.476970,OK
1303,APP-SYS,2.872965,7.311908,UAV-025,UAV-084,UAV-045,UAV-197,6984.822869,450.000000,2700.000000,YES,7434.822869,OK
1304,APP-SYS,1.584157,7.167598,UAV-025,UAV-084,UAV-045,UAV-131,6926.151393,450.000000,2700.000000,YES,7376.151393,OK
1305,APP-SYS,1.846663,6.130331,UAV-020,UAV-084,UAV-045,UAV-197,7394.113007,450.000000,2700.000000,YES,7844.113007,OK
1306,APP-SYS,0.700894,7.703190,UAV-025,UAV-084,UAV-045,UAV-163,7262.665749,450.000000,2700.000000,YES,7712.665749,OK
1307,APP-SYS,0.124347,6.751511,UAV-013,UAV-084,UAV-045,UAV-197,4561.142740,450.000000,2700.000000,YES,5011.142740,OK
1308,APP-SYS,4.445827,7.610701,UAV-233,UAV-084,UAV-045,UAV-197,7796.894540,450.000000,2700.000000,YES,8246.894540,OK
1309,APP-SYS,1.172837,7.561627,UAV-025,UAV-084,UAV-045,UAV-294,6978.630345,450.000000,2700.000000,YES,7428.630345,OK
1310,APP-SYS,4.321832,7.119266,UAV-233,UAV-084,UAV-045,UAV-197,7047.414940,450.000000,2700.000000,YES,7497.414940,OK
1311,APP-SYS,2.731512,7.488587,UAV-025,UAV-084,UAV-045,UAV-163,7102.784219,450.000000,2700.000000,YES,7552.784219,OK
1312,APP-SYS,1.361700,6.030903,UAV-020,UAV-084,UAV-045,UAV-197,7612.852734,450.000000,2700.000000,YES,8062.852734,OK
1313,APP-SYS,3.111029,6.373494,UAV-031,UAV-084,UAV-045,UAV-197,6667.955777,450.000000,2700.000000,YES,7117.955777,OK
1314,APP-SYS,2.647443,6.073866,UAV-031,UAV-084,UAV-045,UAV-324,6442.089223,450.000000,2700.000000,YES,6892.089223,OK
1315,APP-SYS,1.962484,6.013559,UAV-020,UAV-084,UAV-045,UAV-197,7269.213354,450.000000,2700.000000,YES,7719.213354,OK
1316,APP-SYS,0.692642,7.779129,UAV-025,UAV-084,UAV-045,UAV-294,7335.341915,450.000000,2700.000000,YES,7785.341915,OK
1317,APP-SYS,4.298775,6.865531,UAV-233,UAV-084,UAV-045,UAV-197,7994.337730,450.000000,2700.000000,YES,8444.337730,OK
1318,APP-SYS,4.262856,7.287840,UAV-233,UAV-084,UAV-045,UAV-324,7536.259417,450.000000,2700.000000,YES,7986.259417,OK
1319,APP-SYS,2.864670,7.934733,UAV-025,UAV-084,UAV-045,UAV-197,7494.672408,450.000000,2700.000000,YES,7944.672408,OK
1320,APP-SYS,4.216659,6.083334,UAV-031,UAV-084,UAV-045,UAV-098,6878.258771,450.000000,2700.000000,YES,7328.258771,OK
1321,APP-SYS,4.658362,7.616055,UAV-233,UAV-084,UAV-045,UAV-197,7428.249338,450.000000,2700.000000,YES,7878.249338,OK
1322,APP-SYS,4.546412,7.538580,UAV-233,UAV-084,UAV-045,UAV-131,7355.366445,450.000000,2700.000000,YES,7805.366445,OK
1323,APP-SYS,2.904436,6.261539,UAV-031,UAV-084,UAV-045,UAV-197,6660.098998,450.000000,2700.000000,YES,7110.098998,OK
1324,APP-SYS,2.761077,7.565577,UAV-025,UAV-084,UAV-045,UAV-163,7504.194381,450.000000,2700.000000,YES,7954.194381,OK
1325,APP-SYS,1.315870,7.956473,UAV-025,UAV-084,UAV-045,UAV-197,7404.843254,450.000000,2700.000000,YES,7854.843254,OK
1326,APP-SYS,0.980435,7.764114,UAV-025,UAV-084,UAV-045,UAV-294,7108.069937,450.000000,2700.000000,YES,7558.069937,OK
1327,APP-SYS,4.536738,6.785372,UAV-233,UAV-084,UAV-045,UAV-197,7521.231890,450.000000,2700.000000,YES,7971.231890,OK
1328,APP-SYS,3.577647,7.814838,UAV-233,UAV-084,UAV-045,UAV-163,7854.907881,450.000000,2700.000000,YES,8304.907881,OK
1329,APP-SYS,4.160866,7.730317,UAV-233,UAV-084,UAV-045,UAV-197,7423.810701,450.000000,2700.000000,YES,7873.810701,OK
1330,APP-SYS,4.023773,6.666042,UAV-233,UAV-084,UAV-045,UAV-324,7661.343755,450.000000,2700.000000,YES,8111.343755,OK
1331,APP-SYS,4.001057,7.238446,UAV-233,UAV-084,UAV-045,UAV-197,7500.357991,450.000000,2700.000000,YES,7950.357991,OK
1332,APP-SYS,1.737765,7.515385,UAV-025,UAV-084,UAV-045,UAV-324,7463.913727,450.000000,2700.000000,YES,7913.913727,OK
1333,APP-SYS,2.983110,7.187830,UAV-233,UAV-084,UAV-045,UAV-197,7651.782643,450.000000,2700.000000,YES,8101.782643,OK
1334,APP-SYS,4.217076,7.821399,UAV-233,UAV-084,UAV-045,UAV-197,7794.349122,450.000000,2700.000000,YES,8244.349122,OK
1335,APP-SYS,3.886386,7.267583,UAV-233,UAV-084,UAV-045,UAV-294,7854.033625,450.000000,2700.000000,YES,8304.033625,OK
1336,APP-SYS,1.760976,7.199053,UAV-025,UAV-084,UAV-045,UAV-197,7268.916423,450.000000,2700.000000,YES,7718.916423,OK
1337,APP-SYS,2.805231,7.669494,UAV-025,UAV-084,UAV-045,UAV-098,7620.682879,450.000000,2700.000000,YES,8070.682879,OK
1338,APP-SYS,2.632463,6.784160,UAV-025,UAV-084,UAV-045,UAV-294,7655.631144,450.000000,2700.000000,YES,8105.631144,OK
1339,APP-SYS,4.702379,7.318414,UAV-233,UAV-084,UAV-045,UAV-197,7558.378992,450.000000,2700.000000,YES,8008.378992,OK
1340,APP-SYS,0.984873,6.861947,UAV-020,UAV-084,UAV-045,UAV-197,7860.197646,450.000000,2700.000000,YES,8310.197646,OK
1341,APP-SYS,1.485521,6.912481,UAV-020,UAV-084,UAV-045,UAV-131,7613.677430,450.000000,2700.000000,YES,8063.677430,OK
1342,APP-SYS,4.031642,6.220487,UAV-031,UAV-084,UAV-045,UAV-197,6925.779673,450.000000,2700.000000,YES,7375.779673,OK
1343,APP-SYS,1.731221,7.092571,UAV-025,UAV-084,UAV-045,UAV-197,7970.411688,450.000000,2700.000000,YES,8420.411688,OK
1344,APP-SYS,3.172949,7.502552,UAV-233,UAV-084,UAV-045,UAV-163,7862.809819,450.000000,2700.000000,YES,8312.809819,OK
1345,APP-SYS,4.326279,6.390612,UAV-031,UAV-084,UAV-045,UAV-163,6975.282653,450.000000,2700.000000,YES,7425.282653,OK
1346,APP-SYS,2.425524,7.143475,UAV-025,UAV-084,UAV-045,UAV-197,7493.000171,450.000000,2700.000000,YES,7943.000171,OK
1347,APP-SYS,0.621612,7.012077,UAV-020,UAV-084,UAV-045,UAV-197,7598.789174,450.000000,2700.000000,YES,8048.789174,OK
1348,APP-SYS,0.522352,7.843778,UAV-019,UAV-084,UAV-045,UAV-294,4752.255943,450.000000,2700.000000,YES,5202.255943,OK
1349,APP-SYS,3.866526,7.341684,UAV-233,UAV-084,UAV-045,UAV-197,8359.807424,450.000000,2700.000000,YES,8809.807424,OK
1350,APP-SYS,1.627126,7.998661,UAV-025,UAV-084,UAV-045,UAV-098,8115.533974,450.000000,2700.000000,YES,8565.533974,OK
1351,APP-SYS,0.478137,6.870760,UAV-020,UAV-084,UAV-045,UAV-197,7815.414645,450.000000,2700.000000,YES,8265.414645,OK
1352,APP-SYS,0.938946,6.850919,UAV-020,UAV-084,UAV-045,UAV-294,7426.375195,450.000000,2700.000000,YES,7876.375195,OK
1353,APP-SYS,2.534142,6.031203,UAV-031,UAV-084,UAV-045,UAV-197,6916.207458,450.000000,2700.000000,YES,7366.207458,OK
1354,APP-SYS,1.724087,6.623257,UAV-020,UAV-084,UAV-045,UAV-197,7683.409441,450.000000,2700.000000,YES,8133.409441,OK
1355,APP-SYS,2.713174,7.714953,UAV-025,UAV-084,UAV-045,UAV-324,7532.413724,450.000000,2700.000000,YES,7982.413724,OK
1356,APP-SYS,4.224519,7.034920,UAV-233,UAV-084,UAV-045,UAV-197,7949.895117,450.000000,2700.000000,YES,8399.895117,OK
1357,APP-SYS,2.647315,7.715191,UAV-025,UAV-084,UAV-045,UAV-163,8040.321172,450.000000,2700.000000,YES,8490.321172,OK
1358,APP-SYS,4.640259,7.575285,UAV-233,UAV-084,UAV-045,UAV-197,7605.752115,450.000000,2700.000000,YES,8055.752115,OK
1359,APP-SYS,3.357834,6.523432,UAV-233,UAV-084,UAV-045,UAV-294,7613.717480,450.000000,2700.000000,YES,8063.717480,OK
1360,APP-SYS,1.153860,6.105519,UAV-020,UAV-084,UAV-045,UAV-197,7695.167226,450.000000,2700.000000,YES,8145.167226,OK
1361,APP-SYS,0.916719,6.413457,UAV-020,UAV-084,UAV-045,UAV-197,7872.260948,450.000000,2700.000000,YES,8322.260948,OK
1362,APP-SYS,4.583999,6.771678,UAV-233,UAV-084,UAV-045,UAV-324,7868.980074,450.000000,2700.000000,YES,8318.980074,OK
1363,APP-SYS,0.821526,7.515241,UAV-025,UAV-084,UAV-045,UAV-197,7841.567356,450.000000,2700.000000,YES,8291.567356,OK
1364,APP-SYS,4.306075,7.922767,UAV-233,UAV-084,UAV-045,UAV-098,8363.290375,450.000000,2700.000000,YES,8813.290375,OK
1365,APP-SYS,1.733601,7.229149,UAV-025,UAV-084,UAV-045,UAV-197,7315.235018,450.000000,2700.000000,YES,7765.235018,OK
1366,APP-SYS,2.808326,7.413177,UAV-025,UAV-084,UAV-045,UAV-131,7404.346964,450.000000,2700.000000,YES,7854.346964,OK
1367,APP-SYS,0.572271,7.704918,UAV-019,UAV-084,UAV-045,UAV-163,5354.607751,450.000000,2700.000000,YES,5804.607751,OK
1368,APP-SYS,2.099447,7.434371,UAV-025,UAV-084,UAV-045,UAV-294,7913.698578,450.000000,2700.000000,YES,8363.698578,OK
1369,APP-SYS,2.140088,6.084297,UAV-020,UAV-084,UAV-045,UAV-197,7831.234650,450.000000,2700.000000,YES,8281.234650,OK
1370,APP-SYS,1.800000,6.924998,UAV-025,UAV-084,UAV-045,UAV-324,7787.040558,450.000000,2700.000000,YES,8237.040558,OK
1371,APP-SYS,4.523470,7.130465,UAV-233,UAV-084,UAV-045,UAV-098,7925.772410,450.000000,2700.000000,YES,8375.772410,OK
1372,APP-SYS,3.113358,6.916841,UAV-233,UAV-084,UAV-045,UAV-163,8154.240031,450.000000,2700.000000,YES,8604.240031,OK
1373,APP-SYS,3.089635,6.666259,UAV-233,UAV-084,UAV-045,UAV-197,8140.560044,450.000000,2700.000000,YES,8590.560044,OK
1374,APP-SYS,1.050879,7.470387,UAV-025,UAV-084,UAV-045,UAV-294,7607.078690,450.000000,2700.000000,YES,8057.078690,OK
1375,APP-SYS,2.579178,6.712875,UAV-025,UAV-084,UAV-045,UAV-324,8096.980082,450.000000,2700.000000,YES,8546.980082,OK
1376,APP-SYS,1.072410,7.585518,UAV-025,UAV-084,UAV-045,UAV-197,8076.898316,450.000000,2700.000000,YES,8526.898316,OK
1377,APP-SYS,3.560830,6.462134,UAV-031,UAV-084,UAV-045,UAV-098,7151.895482,450.000000,2700.000000,YES,7601.895482,OK
1378,APP-SYS,1.431760,6.071836,UAV-020,UAV-084,UAV-045,UAV-131,8263.663289,450.000000,2700.000000,YES,8713.663289,OK
1379,APP-SYS,1.759859,6.980374,UAV-025,UAV-084,UAV-045,UAV-163,7759.222610,450.000000,2700.000000,YES,8209.222610,OK
1380,APP-SYS,4.764273,7.447515,UAV-233,UAV-084,UAV-045,UAV-294,8578.697108,450.000000,2700.000000,YES,9028.697108,OK
1381,APP-SYS,4.812429,6.951649,UAV-233,UAV-084,UAV-045,UAV-197,8413.176326,450.000000,2700.000000,YES,8863.176326,OK
1382,APP-SYS,1.066690,6.040524,UAV-020,UAV-084,UAV-045,UAV-324,7754.888594,450.000000,2700.000000,YES,8204.888594,OK
1383,APP-SYS,0.482674,7.626269,UAV-019,UAV-084,UAV-045,UAV-098,5120.715260,450.000000,2700.000000,YES,5570.715260,OK
1384,APP-SYS,4.880900,7.870958,UAV-038,UAV-084,UAV-045,UAV-163,4814.888417,450.000000,2700.000000,YES,5264.888417,OK
1385,APP-SYS,1.320410,6.405825,UAV-020,UAV-084,UAV-045,UAV-294,7767.093641,450.000000,2700.000000,YES,8217.093641,OK
1386,APP-SYS,2.717804,6.881181,UAV-233,UAV-084,UAV-045,UAV-324,8813.378694,450.000000,2700.000000,YES,9263.378694,OK
1387,APP-SYS,3.807779,6.200838,UAV-031,UAV-084,UAV-045,UAV-131,7406.226635,450.000000,2700.000000,YES,7856.226635,OK
1388,APP-SYS,1.688466,7.586193,UAV-025,UAV-084,UAV-045,UAV-294,8255.530815,450.000000,2700.000000,YES,8705.530815,OK
1389,APP-SYS,0.941386,6.070195,UAV-020,UAV-084,UAV-045,UAV-098,7609.494159,450.000000,2700.000000,YES,8059.494159,OK
1390,APP-SYS,0.500984,6.586565,UAV-020,UAV-084,UAV-045,UAV-163,8205.643894,450.000000,2700.000000,YES,8655.643894,OK
1391,APP-SYS,0.808207,6.761909,UAV-020,UAV-084,UAV-045,UAV-197,8350.008635,450.000000,2700.000000,YES,8800.008635,OK
1392,APP-SYS,0.072715,7.223916,UAV-013,UAV-084,UAV-045,UAV-197,5470.456784,450.000000,2700.000000,YES,5920.456784,OK
1393,APP-SYS,3.479314,6.873253,UAV-233,UAV-084,UAV-045,UAV-131,8636.293517,450.000000,2700.000000,YES,9086.293517,OK
1394,APP-SYS,0.541176,7.138978,UAV-020,UAV-084,UAV-045,UAV-163,8474.076101,450.000000,2700.000000,YES,8924.076101,OK
1395,APP-SYS,2.300616,6.777553,UAV-025,UAV-084,UAV-045,UAV-324,8110.073096,450.000000,2700.000000,YES,8560.073096,OK
1396,APP-SYS,0.455223,6.673702,UAV-020,UAV-084,UAV-045,UAV-098,8203.883704,450.000000,2700.000000,YES,8653.883704,OK
1397,APP-SYS,2.265414,6.666473,UAV-025,UAV-084,UAV-045,UAV-131,8332.683450,450.000000,2700.000000,YES,8782.683450,OK
1398,APP-SYS,2.042004,6.868966,UAV-025,UAV-084,UAV-045,UAV-163,8646.590587,450.000000,2700.000000,YES,9096.590587,OK
1399,APP-SYS,0.347987,6.770418,UAV-020,UAV-084,UAV-045,UAV-197,8093.615013,450.000000,2700.000000,YES,8543.615013,OK
1400,APP-SYS,1.523483,7.231506,UAV-025,UAV-084,UAV-045,UAV-294,8023.041428,450.000000,2700.000000,YES,8473.041428,OK
1401,APP-SYS,3.745258,6.156344,UAV-031,UAV-084,UAV-045,UAV-294,7068.382528,450.000000,2700.000000,YES,7518.382528,OK
1402,APP-SYS,3.305805,6.287798,UAV-031,UAV-084,UAV-045,UAV-197,7708.282964,450.000000,2700.000000,YES,8158.282964,OK
1403,APP-SYS,2.740028,7.219649,UAV-025,UAV-084,UAV-045,UAV-197,8563.462840,450.000000,2700.000000,YES,9013.462840,OK
1404,APP-SYS,0.499132,7.134744,UAV-020,UAV-084,UAV-045,UAV-098,7910.031146,450.000000,2700.000000,YES,8360.031146,OK
1405,APP-SYS,2.166205,6.848524,UAV-025,UAV-084,UAV-045,UAV-324,8482.620891,450.000000,2700.000000,YES,8932.620891,OK
1406,APP-SYS,1.362681,7.306561,UAV-025,UAV-084,UAV-045,UAV-197,8400.727980,450.000000,2700.000000,YES,8850.727980,OK
1407,APP-SYS,4.820359,7.490310,UAV-233,UAV-084,UAV-045,UAV-098,8282.172233,450.000000,2700.000000,YES,8732.172233,OK
1408,APP-SYS,3.372502,6.958398,UAV-233,UAV-084,UAV-045,UAV-131,8237.825794,450.000000,2700.000000,YES,8687.825794,OK
1409,APP-SYS,0.360816,6.365252,UAV-020,UAV-084,UAV-045,UAV-294,8064.109182,450.000000,2700.000000,YES,8514.109182,OK
1410,APP-SYS,3.699007,6.356611,UAV-031,UAV-084,UAV-045,UAV-163,7549.975954,450.000000,2700.000000,YES,7999.975954,OK
1411,APP-SYS,2.684342,6.167314,UAV-031,UAV-084,UAV-045,UAV-294,7688.621222,450.000000,2700.000000,YES,8138.621222,OK
1412,APP-SYS,4.112630,7.610291,UAV-233,UAV-084,UAV-045,UAV-324,8830.276966,450.000000,2700.000000,YES,9280.276966,OK
1413,APP-SYS,2.162547,7.712296,UAV-025,UAV-084,UAV-045,UAV-098,7949.551495,450.000000,2700.000000,YES,8399.551495,OK
1414,APP-SYS,3.846117,6.779606,UAV-233,UAV-084,UAV-045,UAV-131,9020.165342,450.000000,2700.000000,YES,9470.165342,OK
1415,APP-SYS,0.806986,7.215961,UAV-020,UAV-084,UAV-045,UAV-197,8030.748593,450.000000,2700.000000,YES,8480.748593,OK
1416,APP-SYS,0.507579,7.661294,UAV-019,UAV-084,UAV-045,UAV-197,5459.051657,450.000000,2700.000000,YES,5909.051657,OK
1417,APP-SYS,0.676376,7.691167,UAV-025,UAV-084,UAV-045,UAV-294,8116.975316,450.000000,2700.000000,YES,8566.975316,OK
1418,APP-SYS,3.235854,6.935423,UAV-233,UAV-084,UAV-045,UAV-163,8472.286070,450.000000,2700.000000,YES,8922.286070,OK
1419,APP-SYS,0.691786,7.369303,UAV-020,UAV-084,UAV-045,UAV-197,8057.447144,450.000000,2700.000000,YES,8507.447144,OK
1420,APP-SYS,1.913996,7.825457,UAV-025,UAV-084,UAV-045,UAV-324,8257.400416,450.000000,2700.000000,YES,8707.400416,OK
1421,APP-SYS,0.349743,6.200795,UAV-020,UAV-084,UAV-045,UAV-197,8164.523477,450.000000,2700.000000,YES,8614.523477,OK
1422,APP-SYS,1.505679,6.282031,UAV-020,UAV-084,UAV-045,UAV-294,8021.505869,450.000000,2700.000000,YES,8471.505869,OK
1423,APP-SYS,3.074470,7.993617,UAV-025,UAV-084,UAV-045,UAV-098,8377.614340,450.000000,2700.000000,YES,8827.614340,OK
1424,APP-SYS,1.904906,6.685235,UAV-020,UAV-084,UAV-045,UAV-131,8329.191273,450.000000,2700.000000,YES,8779.191273,OK
1425,APP-SYS,4.534754,6.391501,UAV-031,UAV-084,UAV-045,UAV-163,7880.766898,450.000000,2700.000000,YES,8330.766898,OK
1426,APP-SYS,0.696029,6.650267,UAV-020,UAV-084,UAV-045,UAV-294,8537.741445,450.000000,2700.000000,YES,8987.741445,OK
1427,APP-SYS,3.811241,7.136252,UAV-233,UAV-084,UAV-045,UAV-324,8843.932715,450.000000,2700.000000,YES,9293.932715,OK
1428,APP-SYS,4.992614,6.442413,UAV-031,UAV-084,UAV-045,UAV-098,7934.586827,450.000000,2700.000000,YES,8384.586827,OK
1429,APP-SYS,2.166086,6.176669,UAV-020,UAV-084,UAV-045,UAV-131,8638.730947,450.000000,2700.000000,YES,9088.730947,OK
1430,APP-SYS,1.540854,7.959919,UAV-025,UAV-084,UAV-045,UAV-163,8329.331287,450.000000,2700.000000,YES,8779.331287,OK
1431,APP-SYS,0.708696,7.268789,UAV-020,UAV-084,UAV-045,UAV-197,8677.152118,450.000000,2700.000000,YES,9127.152118,OK
1432,APP-SYS,0.626847,7.897089,UAV-019,UAV-084,UAV-045,UAV-324,5883.813411,450.000000,2700.000000,YES,6333.813411,OK
1433,APP-SYS,3.651780,6.374995,UAV-031,UAV-084,UAV-045,UAV-294,7829.110974,450.000000,2700.000000,YES,8279.110974,OK
1434,APP-SYS,2.090894,7.295747,UAV-025,UAV-084,UAV-045,UAV-098,8588.881376,450.000000,2700.000000,YES,9038.881376,OK
1435,APP-SYS,4.634985,6.772802,UAV-233,UAV-084,UAV-045,UAV-131,8859.523293,450.000000,2700.000000,YES,9309.523293,OK
1436,APP-SYS,0.662957,7.230098,UAV-020,UAV-084,UAV-045,UAV-163,9009.513156,450.000000,2700.000000,YES,9459.513156,OK
1437,APP-SYS,0.005834,7.281963,UAV-013,UAV-084,UAV-045,UAV-294,5792.095101,450.000000,2700.000000,YES,6242.095101,OK
1438,APP-SYS,1.415580,6.188045,UAV-020,UAV-084,UAV-045,UAV-197,8559.236922,450.000000,2700.000000,YES,9009.236922,OK
1439,APP-SYS,3.695082,7.592436,UAV-233,UAV-084,UAV-045,UAV-324,8819.306332,450.000000,2700.000000,YES,9269.306332,OK
1440,APP-SYS,2.577175,6.367849,UAV-031,UAV-084,UAV-045,UAV-098,7830.250535,450.000000,2700.000000,YES,8280.250535,OK
1441,APP-SYS,3.766622,7.131219,UAV-233,UAV-084,UAV-045,UAV-131,8873.004782,450.000000,2700.000000,YES,9323.004782,OK
1442,APP-SYS,3.658590,7.906368,UAV-233,UAV-084,UAV-045,UAV-163,9256.674259,450.000000,2700.000000,YES,9706.674259,OK
1443,APP-SYS,2.842271,6.382461,UAV-031,UAV-084,UAV-045,UAV-197,8230.511336,450.000000,2700.000000,YES,8680.511336,OK
1444,APP-SYS,4.090703,7.920508,UAV-233,UAV-084,UAV-045,UAV-324,8208.280907,450.000000,2700.000000,YES,8658.280907,OK
